sale_id,order_number,quantity_ordered,price_each,sales,order_date,status,qtr_id,month_id,year_id,product_line,product_code,customer_name,city,state,postal_code,country,deal_size,data_quality_score,created_timestamp
1498,10172,34,42.76,1453.84,2003-11-05,Shipped,4,11,2003,Classic Cars,S24_1628,Gift Depot Inc.,Bridgewater,CT,97562,USA,Unknown,100.00,2026-01-26 15:06:47
1499,10181,34,53.83,1830.22,2003-11-12,Shipped,4,11,2003,Classic Cars,S24_1628,Herkku Gifts,Bergen,,N 5804,Norway,Unknown,100.00,2026-01-26 15:06:47
1500,10192,47,53.83,2530.01,2003-11-20,Shipped,4,11,2003,Classic Cars,S24_1628,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
1501,10204,45,49.81,2241.45,2003-12-02,Shipped,4,12,2003,Classic Cars,S24_1628,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
1502,10212,45,53.33,2399.85,2004-01-16,Shipped,1,1,2004,Classic Cars,S24_1628,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1503,10226,36,43.27,1557.72,2004-02-26,Shipped,1,2,2004,Classic Cars,S24_1628,Collectable Mini Designs Co.,San Diego,CA,91217,USA,Unknown,100.00,2026-01-26 15:06:47
1504,10241,21,40.25,845.25,2004-04-13,Shipped,2,4,2004,Classic Cars,S24_1628,Mini Caravy,Strasbourg,,67000,France,Unknown,100.00,2026-01-26 15:06:47
1505,10266,28,48.30,1352.40,2004-07-06,Shipped,3,7,2004,Classic Cars,S24_1628,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
1506,10278,35,45.28,1584.80,2004-08-06,Shipped,3,8,2004,Classic Cars,S24_1628,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
1507,10288,50,52.32,2616.00,2004-09-01,Shipped,3,9,2004,Classic Cars,S24_1628,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
1508,10301,22,51.32,1129.04,2003-10-05,Shipped,4,10,2003,Classic Cars,S24_1628,Norway Gifts By Mail, Co.,Oslo,,N 0106,Norway,Unknown,100.00,2026-01-26 15:06:47
1509,10311,45,49.30,2218.50,2004-10-16,Shipped,4,10,2004,Classic Cars,S24_1628,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1510,10321,48,42.26,2028.48,2004-11-04,Shipped,4,11,2004,Classic Cars,S24_1628,FunGiftIdeas.com,New Bedford,MA,50553,USA,Unknown,100.00,2026-01-26 15:06:47
1511,10332,20,87.96,1759.20,2004-11-17,Shipped,4,11,2004,Classic Cars,S24_1628,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
1512,10343,27,36.21,977.67,2004-11-24,Shipped,4,11,2004,Classic Cars,S24_1628,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
1513,10367,38,38.50,1463.00,2005-01-12,Resolved,1,1,2005,Classic Cars,S24_1628,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
1514,10379,32,100.00,3970.56,2005-02-10,Shipped,1,2,2005,Classic Cars,S24_1628,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1515,10407,64,40.25,2576.00,2005-04-22,On Hold,2,4,2005,Classic Cars,S24_1628,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
1516,10420,37,60.37,2233.69,2005-05-29,In Process,2,5,2005,Classic Cars,S24_1628,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
1517,10106,28,88.63,2481.64,2003-02-17,Shipped,1,2,2003,Planes,S24_1785,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
1518,10120,39,100.00,4651.53,2003-04-29,Shipped,2,4,2003,Planes,S24_1785,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
1519,10133,41,94.10,3858.10,2003-06-27,Shipped,2,6,2003,Planes,S24_1785,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1520,10145,40,87.54,3501.60,2003-08-25,Shipped,3,8,2003,Planes,S24_1785,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
1521,10168,49,100.00,6433.70,2003-10-28,Shipped,4,10,2003,Planes,S24_1785,Technics Stores Inc.,Burlingame,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
1522,10210,27,98.48,2658.96,2004-01-12,Shipped,1,1,2004,Planes,S24_1785,Osaka Souveniers Co.,Osaka,OS,530-0003,Japan,Unknown,100.00,2026-01-26 15:06:47
1523,10223,34,100.00,3608.76,2004-02-20,Shipped,1,2,2004,Planes,S24_1785,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
1524,10235,23,96.29,2214.67,2004-04-02,Shipped,2,4,2004,Planes,S24_1785,Royal Canadian Collectables, Ltd.,Tsawassen,BC,T2F 8M4,Canada,Unknown,100.00,2026-01-26 15:06:47
1525,10250,31,88.63,2747.53,2004-05-11,Shipped,2,5,2004,Planes,S24_1785,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
1526,10262,34,97.38,3310.92,2004-06-24,Cancelled,2,6,2004,Planes,S24_1785,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1527,10275,25,95.20,2380.00,2004-07-23,Shipped,3,7,2004,Planes,S24_1785,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
1528,10284,22,100.00,2310.88,2004-08-21,Shipped,3,8,2004,Planes,S24_1785,Norway Gifts By Mail, Co.,Oslo,,N 0106,Norway,Unknown,100.00,2026-01-26 15:06:47
1529,10297,32,100.00,4061.76,2004-09-16,Shipped,3,9,2004,Planes,S24_1785,Clover Collections, Co.,Dublin,,2,Ireland,Unknown,100.00,2026-01-26 15:06:47
1530,10308,31,100.00,3493.70,2004-10-15,Shipped,4,10,2004,Planes,S24_1785,Mini Classics,White Plains,NY,24067,USA,Unknown,100.00,2026-01-26 15:06:47
1531,10316,25,100.00,2872.25,2004-11-01,Shipped,4,11,2004,Planes,S24_1785,giftsbymail.co.uk,Cowes,IS,PO31 7PJ,UK,Unknown,100.00,2026-01-26 15:06:47
1532,10328,47,87.54,4114.38,2004-11-12,Shipped,4,11,2004,Planes,S24_1785,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
1533,10339,21,50.65,1063.65,2004-11-23,Shipped,4,11,2004,Planes,S24_1785,Tokyo Collectables, Ltd,Minato-ku,TO,106-0032,Japan,Unknown,100.00,2026-01-26 15:06:47
1534,10353,28,71.73,2008.44,2004-12-04,Shipped,4,12,2004,Planes,S24_1785,Gift Ideas Corp.,Glendale,CT,97561,USA,Unknown,100.00,2026-01-26 15:06:47
1535,10374,46,94.10,4328.60,2005-02-02,Shipped,1,2,2005,Planes,S24_1785,Australian Gift Network, Co,South Brisbane,QU,4101,Australia,Unknown,100.00,2026-01-26 15:06:47
1536,10386,33,41.71,1376.43,2005-03-01,Resolved,1,3,2005,Planes,S24_1785,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1537,10398,43,100.00,5552.16,2005-03-30,Shipped,1,3,2005,Planes,S24_1785,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
1538,10401,38,96.29,3659.02,2005-04-03,On Hold,2,4,2005,Planes,S24_1785,Tekni Collectables Inc.,Newark,NJ,94019,USA,Unknown,100.00,2026-01-26 15:06:47
1539,10416,47,88.63,4165.61,2005-05-10,Shipped,2,5,2005,Planes,S24_1785,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
1540,10101,45,31.20,1404.00,2003-01-09,Shipped,1,1,2003,Vintage Cars,S24_1937,Blauer See Auto, Co.,Frankfurt,,60528,Germany,Unknown,100.00,2026-01-26 15:06:47
1541,10110,20,35.51,710.20,2003-03-18,Shipped,1,3,2003,Vintage Cars,S24_1937,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
1542,10124,45,37.84,1702.80,2003-05-21,Shipped,2,5,2003,Vintage Cars,S24_1937,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
1543,10149,36,33.19,1194.84,2003-09-12,Shipped,3,9,2003,Vintage Cars,S24_1937,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
1544,10162,37,27.22,1007.14,2003-10-18,Shipped,4,10,2003,Vintage Cars,S24_1937,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
1545,10173,31,31.53,977.43,2003-11-05,Shipped,4,11,2003,Vintage Cars,S24_1937,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
1546,10182,39,36.84,1436.76,2003-11-12,Shipped,4,11,2003,Vintage Cars,S24_1937,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
1547,10193,26,29.21,759.46,2003-11-21,Shipped,4,11,2003,Vintage Cars,S24_1937,Australian Collectables, Ltd,Glen Waverly,VI,3150,Australia,Unknown,100.00,2026-01-26 15:06:47
1548,10205,32,37.17,1189.44,2003-12-03,Shipped,4,12,2003,Vintage Cars,S24_1937,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1549,10214,20,34.19,683.80,2004-01-26,Shipped,1,1,2004,Vintage Cars,S24_1937,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
1550,10227,42,29.21,1226.82,2004-03-02,Shipped,1,3,2004,Vintage Cars,S24_1937,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
1551,10243,33,29.54,974.82,2004-04-26,Shipped,2,4,2004,Vintage Cars,S24_1937,Diecast Collectables,Boston,MA,51003,USA,Unknown,100.00,2026-01-26 15:06:47
1552,10280,20,28.88,577.60,2004-08-17,Shipped,3,8,2004,Vintage Cars,S24_1937,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
1553,10288,29,38.17,1106.93,2004-09-01,Shipped,3,9,2004,Vintage Cars,S24_1937,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
1554,10304,23,30.20,694.60,2004-10-11,Shipped,4,10,2004,Vintage Cars,S24_1937,Auto Assoc. & Cie.,Versailles,,78000,France,Unknown,100.00,2026-01-26 15:06:47
1555,10312,39,29.54,1152.06,2004-10-21,Shipped,4,10,2004,Vintage Cars,S24_1937,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
1556,10322,20,100.00,2624.00,2004-11-04,Shipped,4,11,2004,Vintage Cars,S24_1937,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
1557,10332,45,81.91,3685.95,2004-11-17,Shipped,4,11,2004,Vintage Cars,S24_1937,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
1558,10344,20,35.18,703.60,2004-11-25,Shipped,4,11,2004,Vintage Cars,S24_1937,Marseille Mini Autos,Marseille,,13008,France,Unknown,100.00,2026-01-26 15:06:47
1559,10356,48,100.00,9720.00,2004-12-09,Shipped,4,12,2004,Vintage Cars,S24_1937,Lyon Souveniers,Paris,,75508,France,Unknown,100.00,2026-01-26 15:06:47
1560,10367,23,36.29,834.67,2005-01-12,Resolved,1,1,2005,Vintage Cars,S24_1937,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
1561,10380,32,70.56,2257.92,2005-02-16,Shipped,1,2,2005,Vintage Cars,S24_1937,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1562,10391,33,100.00,8344.71,2005-03-09,Shipped,1,3,2005,Vintage Cars,S24_1937,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
1563,10409,61,29.54,1801.94,2005-04-23,Shipped,2,4,2005,Vintage Cars,S24_1937,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
1564,10420,45,26.88,1209.60,2005-05-29,In Process,2,5,2005,Vintage Cars,S24_1937,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
1565,10107,38,83.03,3155.14,2003-02-24,Shipped,1,2,2003,Motorcycles,S24_2000,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
1566,10120,34,83.79,2848.86,2003-04-29,Shipped,2,4,2003,Motorcycles,S24_2000,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
1567,10134,43,83.03,3570.29,2003-07-01,Shipped,3,7,2003,Motorcycles,S24_2000,Lyon Souveniers,Paris,,75508,France,Unknown,100.00,2026-01-26 15:06:47
1568,10145,47,83.03,3902.41,2003-08-25,Shipped,3,8,2003,Motorcycles,S24_2000,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
1569,10158,22,67.03,1474.66,2003-10-10,Shipped,4,10,2003,Motorcycles,S24_2000,Baane Mini Imports,Stavern,,4110,Norway,Unknown,100.00,2026-01-26 15:06:47
1570,10168,29,75.41,2186.89,2003-10-28,Shipped,4,10,2003,Motorcycles,S24_2000,Technics Stores Inc.,Burlingame,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
1571,10180,28,68.55,1919.40,2003-11-11,Shipped,4,11,2003,Motorcycles,S24_2000,Daedalus Designs Imports,Lille,,59000,France,Unknown,100.00,2026-01-26 15:06:47
1572,10188,40,91.40,3656.00,2003-11-18,Shipped,4,11,2003,Motorcycles,S24_2000,Herkku Gifts,Bergen,,N 5804,Norway,Unknown,100.00,2026-01-26 15:06:47
1573,10201,25,73.88,1847.00,2003-12-01,Shipped,4,12,2003,Motorcycles,S24_2000,Mini Wheels Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
1574,10210,30,61.70,1851.00,2004-01-12,Shipped,1,1,2004,Motorcycles,S24_2000,Osaka Souveniers Co.,Osaka,OS,530-0003,Japan,Unknown,100.00,2026-01-26 15:06:47
1575,10223,38,69.31,2633.78,2004-02-20,Shipped,1,2,2004,Motorcycles,S24_2000,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
1576,10236,36,87.60,3153.60,2004-04-03,Shipped,2,4,2004,Motorcycles,S24_2000,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,Unknown,100.00,2026-01-26 15:06:47
1577,10250,32,87.60,2803.20,2004-05-11,Shipped,2,5,2004,Motorcycles,S24_2000,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
1578,10263,37,62.46,2311.02,2004-06-28,Shipped,2,6,2004,Motorcycles,S24_2000,Gift Depot Inc.,Bridgewater,CT,97562,USA,Unknown,100.00,2026-01-26 15:06:47
1579,10275,30,79.98,2399.40,2004-07-23,Shipped,3,7,2004,Motorcycles,S24_2000,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
1580,10285,39,70.08,2733.12,2004-08-27,Shipped,3,8,2004,Motorcycles,S24_2000,Marta's Replicas Co.,Cambridge,MA,51247,USA,Unknown,100.00,2026-01-26 15:06:47
1581,10297,32,65.51,2096.32,2004-09-16,Shipped,3,9,2004,Motorcycles,S24_2000,Clover Collections, Co.,Dublin,,2,Ireland,Unknown,100.00,2026-01-26 15:06:47
1582,10308,47,63.22,2971.34,2004-10-15,Shipped,4,10,2004,Motorcycles,S24_2000,Mini Classics,White Plains,NY,24067,USA,Unknown,100.00,2026-01-26 15:06:47
1583,10318,26,86.83,2257.58,2004-11-02,Shipped,4,11,2004,Motorcycles,S24_2000,Diecast Classics Inc.,Allentown,PA,70267,USA,Unknown,100.00,2026-01-26 15:06:47
1584,10329,37,94.43,3493.91,2004-11-15,Shipped,4,11,2004,Motorcycles,S24_2000,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
1585,10340,55,79.98,4398.90,2004-11-24,Shipped,4,11,2004,Motorcycles,S24_2000,Enaco Distributors,Barcelona,,8022,Spain,Unknown,100.00,2026-01-26 15:06:47
1586,10363,21,100.00,3595.62,2005-01-06,Shipped,1,1,2005,Motorcycles,S24_2000,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
1587,10375,23,100.00,2443.29,2005-02-03,Shipped,1,2,2005,Motorcycles,S24_2000,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
1588,10389,49,81.40,3988.60,2005-03-03,Shipped,1,3,2005,Motorcycles,S24_2000,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Unknown,100.00,2026-01-26 15:06:47
1589,10402,59,87.60,5168.40,2005-04-07,Shipped,2,4,2005,Motorcycles,S24_2000,Auto Canal Petit,Paris,,75016,France,Unknown,100.00,2026-01-26 15:06:47
1590,10416,32,87.60,2803.20,2005-05-10,Shipped,2,5,2005,Motorcycles,S24_2000,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
1591,10105,43,100.00,6341.21,2003-02-11,Shipped,1,2,2003,Ships,S24_2011,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,Unknown,100.00,2026-01-26 15:06:47
1592,10117,41,100.00,5189.78,2003-04-16,Shipped,2,4,2003,Ships,S24_2011,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
1593,10129,45,100.00,6027.75,2003-06-12,Shipped,2,6,2003,Ships,S24_2011,Stylish Desk Decors, Co.,London,,WX3 6FW,UK,Unknown,100.00,2026-01-26 15:06:47
1594,10142,33,100.00,3366.00,2003-08-08,Shipped,3,8,2003,Ships,S24_2011,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
1595,10153,40,100.00,5456.40,2003-09-28,Shipped,3,9,2003,Ships,S24_2011,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1596,10167,33,100.00,3812.16,2003-10-23,Cancelled,4,10,2003,Ships,S24_2011,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Unknown,100.00,2026-01-26 15:06:47
1597,10177,50,100.00,6083.00,2003-11-07,Shipped,4,11,2003,Ships,S24_2011,CAF Imports,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
1598,10185,30,100.00,3170.70,2003-11-14,Shipped,4,11,2003,Ships,S24_2011,Mini Creations Ltd.,New Bedford,MA,50553,USA,Unknown,100.00,2026-01-26 15:06:47
1599,10197,41,100.00,4534.60,2003-11-26,Shipped,4,11,2003,Ships,S24_2011,Enaco Distributors,Barcelona,,8022,Spain,Unknown,100.00,2026-01-26 15:06:47
1600,10208,35,100.00,4301.15,2004-01-02,Shipped,1,1,2004,Ships,S24_2011,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
1601,10221,49,100.00,6804.63,2004-02-18,Shipped,1,2,2004,Ships,S24_2011,Petit Auto,Bruxelles,,B-1180,Belgium,Unknown,100.00,2026-01-26 15:06:47
1602,10232,46,100.00,5652.94,2004-03-20,Shipped,1,3,2004,Ships,S24_2011,giftsbymail.co.uk,Cowes,IS,PO31 7PJ,UK,Unknown,100.00,2026-01-26 15:06:47
1603,10248,48,100.00,6960.48,2004-05-07,Cancelled,2,5,2004,Ships,S24_2011,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
1604,10261,36,100.00,4512.60,2004-06-17,Shipped,2,6,2004,Ships,S24_2011,Quebec Home Shopping Network,Montreal,QU,H1J 1C3,Canada,Unknown,100.00,2026-01-26 15:06:47
1605,10273,22,100.00,2784.76,2004-07-21,Shipped,3,7,2004,Ships,S24_2011,Petit Auto,Bruxelles,,B-1180,Belgium,Unknown,100.00,2026-01-26 15:06:47
1606,10283,42,100.00,5316.36,2004-08-20,Shipped,3,8,2004,Ships,S24_2011,Royal Canadian Collectables, Ltd.,Tsawassen,BC,T2F 8M4,Canada,Unknown,100.00,2026-01-26 15:06:47
1607,10293,21,100.00,2941.89,2004-09-09,Shipped,3,9,2004,Ships,S24_2011,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
1608,10306,29,100.00,3207.40,2004-10-14,Shipped,4,10,2004,Ships,S24_2011,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
1609,10315,35,100.00,4215.05,2004-10-29,Shipped,4,10,2004,Ships,S24_2011,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
1610,10326,41,100.00,4333.29,2004-11-09,Shipped,4,11,2004,Ships,S24_2011,Volvo Model Replicas, Co,Lule,,S-958 22,Sweden,Unknown,100.00,2026-01-26 15:06:47
1611,10337,29,71.97,2087.13,2004-11-21,Shipped,4,11,2004,Ships,S24_2011,Classic Legends Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
1612,10350,34,50.33,1711.22,2004-12-02,Shipped,4,12,2004,Ships,S24_2011,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1613,10372,37,100.00,3910.53,2005-01-26,Shipped,1,1,2005,Ships,S24_2011,Tokyo Collectables, Ltd,Minato-ku,TO,106-0032,Japan,Unknown,100.00,2026-01-26 15:06:47
1614,10384,28,80.54,2255.12,2005-02-23,Shipped,1,2,2005,Ships,S24_2011,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
1615,10396,49,100.00,5720.75,2005-03-23,Shipped,1,3,2005,Ships,S24_2011,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
1616,10414,23,100.00,3335.23,2005-05-06,On Hold,2,5,2005,Ships,S24_2011,Gifts4AllAges.com,Boston,MA,51003,USA,Unknown,100.00,2026-01-26 15:06:47
1617,10101,46,53.76,2472.96,2003-01-09,Shipped,1,1,2003,Vintage Cars,S24_2022,Blauer See Auto, Co.,Frankfurt,,60528,Germany,Unknown,100.00,2026-01-26 15:06:47
1618,10110,39,44.35,1729.65,2003-03-18,Shipped,1,3,2003,Vintage Cars,S24_2022,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
1619,10124,22,45.25,995.50,2003-05-21,Shipped,2,5,2003,Vintage Cars,S24_2022,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
1620,10149,49,49.28,2414.72,2003-09-12,Shipped,3,9,2003,Vintage Cars,S24_2022,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
1621,10162,43,36.29,1560.47,2003-10-18,Shipped,4,10,2003,Vintage Cars,S24_2022,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
1622,10173,27,41.22,1112.94,2003-11-05,Shipped,4,11,2003,Vintage Cars,S24_2022,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
1623,10182,31,36.74,1138.94,2003-11-12,Shipped,4,11,2003,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
1624,10193,20,50.62,1012.40,2003-11-21,Shipped,4,11,2003,Vintage Cars,S24_2022,Australian Collectables, Ltd,Glen Waverly,VI,3150,Australia,Unknown,100.00,2026-01-26 15:06:47
1625,10205,24,38.08,913.92,2003-12-03,Shipped,4,12,2003,Vintage Cars,S24_2022,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1626,10214,49,47.94,2349.06,2004-01-26,Shipped,1,1,2004,Vintage Cars,S24_2022,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
1627,10227,24,48.38,1161.12,2004-03-02,Shipped,1,3,2004,Vintage Cars,S24_2022,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
1628,10244,39,45.25,1764.75,2004-04-29,Shipped,2,4,2004,Vintage Cars,S24_2022,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1629,10255,37,45.70,1690.90,2004-06-04,Shipped,2,6,2004,Vintage Cars,S24_2022,Mini Caravy,Strasbourg,,67000,France,Unknown,100.00,2026-01-26 15:06:47
1630,10280,45,47.49,2137.05,2004-08-17,Shipped,3,8,2004,Vintage Cars,S24_2022,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
1631,10289,45,48.38,2177.10,2004-09-03,Shipped,3,9,2004,Vintage Cars,S24_2022,Herkku Gifts,Bergen,,N 5804,Norway,Unknown,100.00,2026-01-26 15:06:47
1632,10304,44,39.42,1734.48,2004-10-11,Shipped,4,10,2004,Vintage Cars,S24_2022,Auto Assoc. & Cie.,Versailles,,78000,France,Unknown,100.00,2026-01-26 15:06:47
1633,10312,23,37.63,865.49,2004-10-21,Shipped,4,10,2004,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
1634,10322,30,100.00,3500.10,2004-11-04,Shipped,4,11,2004,Vintage Cars,S24_2022,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
1635,10332,26,85.52,2223.52,2004-11-17,Shipped,4,11,2004,Vintage Cars,S24_2022,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
1636,10345,43,53.76,2311.68,2004-11-25,Shipped,4,11,2004,Vintage Cars,S24_2022,Atelier graphique,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
1637,10356,26,31.86,828.36,2004-12-09,Shipped,4,12,2004,Vintage Cars,S24_2022,Lyon Souveniers,Paris,,75508,France,Unknown,100.00,2026-01-26 15:06:47
1638,10367,28,30.59,856.52,2005-01-12,Resolved,1,1,2005,Vintage Cars,S24_2022,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
1639,10380,27,68.35,1845.45,2005-02-16,Shipped,1,2,2005,Vintage Cars,S24_2022,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
1640,10391,24,100.00,4042.08,2005-03-09,Shipped,1,3,2005,Vintage Cars,S24_2022,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
1641,10421,40,45.70,1828.00,2005-05-29,In Process,2,5,2005,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
